logFC	logCPM	PValue	FDR	TE	Control_CPM_median	Exposure_CPM_median	group	Type	Sex	Subfamily	Family	Class
0.030908444	0.05121015	0.955551988	0.973517188	LTR16D:ERVL:LTR	0.53835249	0.926842919	AL_RNA_TCDD_F	TCDD	F	LTR16D	ERVL	LTR
-0.017849996	3.106852257	0.960090434	0.976461084	LTR101_Mam:ERVL:LTR	8.07215288	8.707342979	AL_RNA_TCDD_F	TCDD	F	LTR101_Mam	ERVL	LTR
-0.036114089	2.102819326	0.963578165	0.979026311	U13:snRNA:snRNA	3.855181087	3.860730981	AL_RNA_TCDD_F	TCDD	F	U13	snRNA	snRNA
0.003617764	4.731925938	0.96504498	0.979535145	MLTR12:ERV1:LTR	25.29342789	26.1489816	AL_RNA_TCDD_F	TCDD	F	MLTR12	ERV1	LTR
-0.018398489	4.671443537	0.966301806	0.979830032	LTR16A:ERVL:LTR	26.54171589	23.29047359	AL_RNA_TCDD_F	TCDD	F	LTR16A	ERVL	LTR
0.005791436	0.661686228	0.970790851	0.983398524	Ricksha_0:MULE-MuDR:DNA	1.266163678	1.451471718	AL_RNA_TCDD_F	TCDD	F	Ricksha_0	MULE-MuDR	DNA
-0.015623871	3.018688282	0.976392567	0.988085891	LTR48B:ERV1:LTR	7.51072351	6.953331418	AL_RNA_TCDD_F	TCDD	F	LTR48B	ERV1	LTR
-0.011688914	5.380919718	0.980985843	0.991744411	IAPEY3_LTR:ERVK:LTR	42.09127264	34.31597626	AL_RNA_TCDD_F	TCDD	F	IAPEY3_LTR	ERVK	LTR
-0.028679536	2.311066236	0.988224046	0.998066915	RLTR3_Mm:ERVK:LTR	4.150500652	4.28575855	AL_RNA_TCDD_F	TCDD	F	RLTR3_Mm	ERVK	LTR
-0.015657669	4.606866533	0.989591253	0.998453264	Eulor6B:DNA?:DNA?	24.36660639	25.45019381	AL_RNA_TCDD_F	TCDD	F	Eulor6B	DNA?	DNA
-0.005951973	4.530137935	0.991403609	0.999287534	L1M1:L1:LINE	20.87516775	20.29968175	AL_RNA_TCDD_F	TCDD	F	L1M1	L1	LINE
0.000445661	0.983596031	1	1	ERVB4_3-I_MM-int:ERVK:LTR	1.545925434	1.528478719	AL_RNA_TCDD_F	TCDD	F	ERVB4_3-I_MM-int	ERVK	LTR
-0.015158395	2.210932711	1	1	LTR16B:ERVL:LTR	4.007764826	3.956882227	AL_RNA_TCDD_F	TCDD	F	LTR16B	ERVL	LTR
-0.005920275	1.709610385	1	1	LTR75:ERVL:LTR	2.946851039	2.150918072	AL_RNA_TCDD_F	TCDD	F	LTR75	ERVL	LTR
-0.017435799	0.98137145	1	1	LTR81A:Gypsy:LTR	1.353939326	1.661662336	AL_RNA_TCDD_F	TCDD	F	LTR81A	Gypsy	LTR
-0.014961948	0.824123856	1	1	LTR84a:ERVL:LTR	1.336828365	1.363996552	AL_RNA_TCDD_F	TCDD	F	LTR84a	ERVL	LTR
-0.041446568	0.015412702	0.997194592	1	LTR90A:LTR:LTR	0.681033046	0.674261584	AL_RNA_TCDD_F	TCDD	F	LTR90A	LTR	LTR
5.08E-05	2.593572686	1	1	RLTR10B:ERVK:LTR	5.203783653	5.767424415	AL_RNA_TCDD_F	TCDD	F	RLTR10B	ERVK	LTR
0.005597278	-0.136623231	1	1	tRNA-Asp-GAY:tRNA:tRNA	0.709945798	0.673843269	AL_RNA_TCDD_F	TCDD	F	tRNA-Asp-GAY	tRNA	tRNA
-1.417786368	4.463511743	6.85E-09	7.02E-06	Charlie7:hAT-Charlie:DNA	24.66287526	9.433235303	AL_RNA_TCDD_M	TCDD	M	Charlie7	hAT-Charlie	DNA
-1.567599063	5.074259234	1.35E-07	3.47E-05	L1Md_Gf:L1:LINE	34.3797175	12.50382168	AL_RNA_TCDD_M	TCDD	M	L1Md_Gf	L1	LINE
-1.336563023	9.141532887	1.69E-07	3.47E-05	L1VL4:L1:LINE	600.3434765	234.4511933	AL_RNA_TCDD_M	TCDD	M	L1VL4	L1	LINE
-1.481080982	5.375349736	1.59E-07	3.47E-05	MuRRS-int:ERV1:LTR	41.76314238	16.02581837	AL_RNA_TCDD_M	TCDD	M	MuRRS-int	ERV1	LTR
-1.623606491	5.136826333	8.19E-08	3.47E-05	ORR1B2-int:ERVL-MaLR:LTR	36.99347163	12.9340341	AL_RNA_TCDD_M	TCDD	M	ORR1B2-int	ERVL-MaLR	LTR
-1.309303442	7.353938938	5.68E-07	9.69E-05	L1_Mm:L1:LINE	180.4992851	76.41371968	AL_RNA_TCDD_M	TCDD	M	L1_Mm	L1	LINE
-1.327430432	4.073715362	7.63E-07	0.000111602	RLTR19A:ERVK:LTR	17.34725464	7.422045885	AL_RNA_TCDD_M	TCDD	M	RLTR19A	ERVK	LTR
-1.252680401	6.940435117	1.44E-06	0.000163911	MER76:ERVL:LTR	124.5061582	59.49212869	AL_RNA_TCDD_M	TCDD	M	MER76	ERVL	LTR
-1.155217029	7.474757418	1.35E-06	0.000163911	RLTR10-int:ERVK:LTR	182.9809236	90.53734082	AL_RNA_TCDD_M	TCDD	M	RLTR10-int	ERVK	LTR
-1.129946147	7.805879807	1.95E-06	0.000184994	L1MA9:L1:LINE	221.0685561	110.1580726	AL_RNA_TCDD_M	TCDD	M	L1MA9	L1	LINE
-1.851992442	2.665437255	1.99E-06	0.000184994	Zaphod3:hAT-Tip100:DNA	5.908137833	1.714850411	AL_RNA_TCDD_M	TCDD	M	Zaphod3	hAT-Tip100	DNA
-1.105633291	6.313149961	2.24E-06	0.000191146	RLTR10:ERVK:LTR	81.45490123	43.11318408	AL_RNA_TCDD_M	TCDD	M	RLTR10	ERVK	LTR
-1.064823236	7.330020735	3.08E-06	0.000225084	ORR1C2-int:ERVL-MaLR:LTR	176.7419235	87.37856537	AL_RNA_TCDD_M	TCDD	M	ORR1C2-int	ERVL-MaLR	LTR
-1.101184009	7.121739187	3.03E-06	0.000225084	RMER17A2:ERVK:LTR	151.0160241	75.42712292	AL_RNA_TCDD_M	TCDD	M	RMER17A2	ERVK	LTR
-1.410809257	5.989971813	5.62E-06	0.00029825	Cheshire:hAT-Charlie:DNA	66.09332238	26.35029116	AL_RNA_TCDD_M	TCDD	M	Cheshire	hAT-Charlie	DNA
-1.206217884	10.36233902	5.90E-06	0.00029825	L1MA8:L1:LINE	1347.97253	625.2892807	AL_RNA_TCDD_M	TCDD	M	L1MA8	L1	LINE
-1.822038037	1.317180102	6.28E-06	0.00029825	L1ME3C:L1:LINE	2.231519216	0.790391981	AL_RNA_TCDD_M	TCDD	M	L1ME3C	L1	LINE
-1.104163165	6.671341186	5.37E-06	0.00029825	MurERV4_19-int:ERVK:LTR	112.1796213	53.35582465	AL_RNA_TCDD_M	TCDD	M	MurERV4_19-int	ERVK	LTR
-1.165302791	7.641518353	5.83E-06	0.00029825	ORR1A0-int:ERVL-MaLR:LTR	220.445501	98.50144094	AL_RNA_TCDD_M	TCDD	M	ORR1A0-int	ERVL-MaLR	LTR
-1.170209343	3.985981112	5.61E-06	0.00029825	RLTR12G:ERVK:LTR	18.0041056	7.550680052	AL_RNA_TCDD_M	TCDD	M	RLTR12G	ERVK	LTR
-1.062633649	4.757195394	6.41E-06	0.00029825	RLTR34B_MM:ERVK:LTR	28.07243361	12.837622	AL_RNA_TCDD_M	TCDD	M	RLTR34B_MM	ERVK	LTR
-1.099830327	5.432685035	4.39E-06	0.00029825	RMER17D:ERVK:LTR	44.87289773	20.69259553	AL_RNA_TCDD_M	TCDD	M	RMER17D	ERVK	LTR
-1.217383057	5.817875756	8.25E-06	0.000367214	RLTR19:ERVK:LTR	55.96016851	25.453555	AL_RNA_TCDD_M	TCDD	M	RLTR19	ERVK	LTR
-0.994474484	7.445702977	9.40E-06	0.000401054	RLTR42-int:ERVK:LTR	192.3066174	94.95663103	AL_RNA_TCDD_M	TCDD	M	RLTR42-int	ERVK	LTR
-1.506959738	1.277240585	1.01E-05	0.000413182	MER65D:ERV1:LTR	2.100866882	0.882785562	AL_RNA_TCDD_M	TCDD	M	MER65D	ERV1	LTR
-1.214019756	4.791568551	1.12E-05	0.000428187	Charlie10:hAT-Charlie:DNA	30.21828545	12.16471323	AL_RNA_TCDD_M	TCDD	M	Charlie10	hAT-Charlie	DNA
-1.260794918	3.812533926	1.13E-05	0.000428187	L1ME3E:L1:LINE	14.0433737	6.112457672	AL_RNA_TCDD_M	TCDD	M	L1ME3E	L1	LINE
-1.034770433	6.585910043	1.36E-05	0.000497005	IAPLTR1a_Mm:ERVK:LTR	101.8430455	51.76792269	AL_RNA_TCDD_M	TCDD	M	IAPLTR1a_Mm	ERVK	LTR
-1.060196625	5.747878136	1.43E-05	0.000506548	RLTR24B_MM:ERV1:LTR	55.24686208	27.14086645	AL_RNA_TCDD_M	TCDD	M	RLTR24B_MM	ERV1	LTR
-0.981297819	6.268321122	1.63E-05	0.000555771	MMERVK10C-int:ERVK:LTR	85.50200022	42.11214382	AL_RNA_TCDD_M	TCDD	M	MMERVK10C-int	ERVK	LTR
-1.080484022	4.270149889	1.70E-05	0.000560331	RLTR31C_MM:ERVK:LTR	19.56782339	9.083546898	AL_RNA_TCDD_M	TCDD	M	RLTR31C_MM	ERVK	LTR
-1.367308128	2.476386933	1.83E-05	0.000566354	IAPLTR3:ERVK:LTR	5.448884608	1.913877133	AL_RNA_TCDD_M	TCDD	M	IAPLTR3	ERVK	LTR
-1.189808013	4.225379355	1.78E-05	0.000566354	RLTR20B2:ERVK:LTR	19.45419888	8.753997429	AL_RNA_TCDD_M	TCDD	M	RLTR20B2	ERVK	LTR
-0.956993991	5.821906062	1.98E-05	0.000597669	MLTR11B:ERVK:LTR	61.74846827	32.4917167	AL_RNA_TCDD_M	TCDD	M	MLTR11B	ERVK	LTR
-1.129881422	4.13408242	2.05E-05	0.000599226	LTR16E2:ERVL:LTR	18.58119274	8.543996876	AL_RNA_TCDD_M	TCDD	M	LTR16E2	ERVL	LTR
-0.996797499	6.468882042	2.14E-05	0.000608034	RMER17C2:ERVK:LTR	96.17342919	53.96137929	AL_RNA_TCDD_M	TCDD	M	RMER17C2	ERVK	LTR
-1.060047526	4.556375002	2.35E-05	0.000645562	MLTR31F_MM:ERVK:LTR	25.76686835	11.07483062	AL_RNA_TCDD_M	TCDD	M	MLTR31F_MM	ERVK	LTR
-0.97999869	6.464205095	2.40E-05	0.000645562	RLTR17:ERVK:LTR	93.01880491	49.86905865	AL_RNA_TCDD_M	TCDD	M	RLTR17	ERVK	LTR
-1.108102306	3.689535735	2.49E-05	0.0006547	IAPEY_LTR:ERVK:LTR	13.10753372	6.040830266	AL_RNA_TCDD_M	TCDD	M	IAPEY_LTR	ERVK	LTR
-1.59559117	1.495541892	2.63E-05	0.00067358	MER104:TcMar-Tc2:DNA	2.574084056	0.986075494	AL_RNA_TCDD_M	TCDD	M	MER104	TcMar-Tc2	DNA
-1.762947698	2.074149966	3.23E-05	0.000806917	LTR104_Mam:Gypsy:LTR	4.074562565	1.205583811	AL_RNA_TCDD_M	TCDD	M	LTR104_Mam	Gypsy	LTR
-0.938229886	5.69734529	3.39E-05	0.000825759	MLT1F:ERVL-MaLR:LTR	53.72667536	26.70751293	AL_RNA_TCDD_M	TCDD	M	MLT1F	ERVL-MaLR	LTR
-1.063317308	5.34721039	3.67E-05	0.000873625	IAP1-MM_LTR:ERVK:LTR	40.44678668	22.27743917	AL_RNA_TCDD_M	TCDD	M	IAP1-MM_LTR	ERVK	LTR
-1.210596761	4.356422514	3.91E-05	0.000910214	HERVL40-int:ERVL:LTR	21.19344166	9.941417691	AL_RNA_TCDD_M	TCDD	M	HERVL40-int	ERVL	LTR
-1.067326131	3.729164225	4.02E-05	0.000915016	X7B_LINE:CR1:LINE	14.28451523	6.803247184	AL_RNA_TCDD_M	TCDD	M	X7B_LINE	CR1	LINE
-0.835347328	5.726484418	4.22E-05	0.000938823	RLTR9C:ERVK:LTR	54.77891889	31.06149106	AL_RNA_TCDD_M	TCDD	M	RLTR9C	ERVK	LTR
-0.995758465	5.220815636	4.44E-05	0.000947106	MTB_Mm-int:ERVL-MaLR:LTR	39.52625459	20.70835598	AL_RNA_TCDD_M	TCDD	M	MTB_Mm-int	ERVL-MaLR	LTR
-0.896628134	7.083799371	4.37E-05	0.000947106	RMER10B:ERVL:LTR	143.8736489	74.95714746	AL_RNA_TCDD_M	TCDD	M	RMER10B	ERVL	LTR
-0.888361806	5.363428779	4.83E-05	0.001009487	RLTR11C_MM:ERVK:LTR	43.9885205	22.86102728	AL_RNA_TCDD_M	TCDD	M	RLTR11C_MM	ERVK	LTR
-1.300203925	2.138621505	4.94E-05	0.001011899	MLTR31A_MM:ERVK:LTR	4.226256654	1.801884088	AL_RNA_TCDD_M	TCDD	M	MLTR31A_MM	ERVK	LTR
-1.120099362	3.827478676	5.74E-05	0.001152032	ORR1D-int:ERVL-MaLR:LTR	16.13315083	7.346267412	AL_RNA_TCDD_M	TCDD	M	ORR1D-int	ERVL-MaLR	LTR
-0.912774343	6.212626546	6.81E-05	0.001318541	L1MA4A:L1:LINE	76.67273603	43.00832799	AL_RNA_TCDD_M	TCDD	M	L1MA4A	L1	LINE
-0.886440137	7.49377019	6.82E-05	0.001318541	MTC-int:ERVL-MaLR:LTR	191.28287	105.0176176	AL_RNA_TCDD_M	TCDD	M	MTC-int	ERVL-MaLR	LTR
-0.826784013	7.877417306	7.04E-05	0.001334976	LTR82A:ERVL:LTR	239.4699827	141.3825296	AL_RNA_TCDD_M	TCDD	M	LTR82A	ERVL	LTR
-1.105412613	3.440518082	7.31E-05	0.001361629	Tigger9b:TcMar-Tigger:DNA	10.36460324	5.538543689	AL_RNA_TCDD_M	TCDD	M	Tigger9b	TcMar-Tigger	DNA
-0.870265712	7.313823102	8.07E-05	0.001475012	L1MB5:L1:LINE	170.8373518	95.39761552	AL_RNA_TCDD_M	TCDD	M	L1MB5	L1	LINE
-0.922476752	5.992632941	8.61E-05	0.001494228	ETnERV3-int:ERVK:LTR	69.77033285	36.85344098	AL_RNA_TCDD_M	TCDD	M	ETnERV3-int	ERVK	LTR
-1.093417838	5.034729934	8.51E-05	0.001494228	RLTR10D:ERVK:LTR	33.76224516	16.31695857	AL_RNA_TCDD_M	TCDD	M	RLTR10D	ERVK	LTR
-0.920716777	4.669259927	8.50E-05	0.001494228	RLTR1A2_MM:ERV1:LTR	27.16856656	15.43972859	AL_RNA_TCDD_M	TCDD	M	RLTR1A2_MM	ERV1	LTR
-0.780609648	7.876355118	9.09E-05	0.001550634	MER20:hAT-Charlie:DNA	248.4293951	153.3537167	AL_RNA_TCDD_M	TCDD	M	MER20	hAT-Charlie	DNA
-1.014864696	7.391989601	9.30E-05	0.001561122	RLTR44B:ERVK:LTR	172.1471637	82.57395282	AL_RNA_TCDD_M	TCDD	M	RLTR44B	ERVK	LTR
-0.944075097	8.158700052	9.55E-05	0.0015755	L1MC5:L1:LINE	298.6312565	165.0367181	AL_RNA_TCDD_M	TCDD	M	L1MC5	L1	LINE
-0.916788859	5.692594558	9.69E-05	0.0015755	RMER17A-int:ERVK:LTR	55.59049913	30.1780531	AL_RNA_TCDD_M	TCDD	M	RMER17A-int	ERVK	LTR
-0.920950524	6.532857498	0.000101656	0.001599437	MLT1F2:ERVL-MaLR:LTR	95.61629039	56.79464718	AL_RNA_TCDD_M	TCDD	M	MLT1F2	ERVL-MaLR	LTR
-0.851799215	7.454874075	0.000100041	0.001599437	MMERVK9C_I-int:ERVK:LTR	175.8475719	107.9924589	AL_RNA_TCDD_M	TCDD	M	MMERVK9C_I-int	ERVK	LTR
-1.156075346	4.158433233	0.000103089	0.001599437	RLTR13C3:ERVK:LTR	18.16421331	7.535569465	AL_RNA_TCDD_M	TCDD	M	RLTR13C3	ERVK	LTR
-0.829988264	7.132864054	0.000106738	0.001607342	RLTR11A2:ERVK:LTR	153.2394554	89.07774415	AL_RNA_TCDD_M	TCDD	M	RLTR11A2	ERVK	LTR
-1.338299531	3.160277796	0.000106474	0.001607342	X6B_LINE:CR1:LINE	9.522298242	3.89816148	AL_RNA_TCDD_M	TCDD	M	X6B_LINE	CR1	LINE
-1.286738258	2.663613791	0.000116568	0.001729934	L1P5:L1:LINE	6.111311776	2.505536987	AL_RNA_TCDD_M	TCDD	M	L1P5	L1	LINE
-0.956129546	6.618734647	0.000126601	0.001851997	L1ME3:L1:LINE	106.7636086	56.25288829	AL_RNA_TCDD_M	TCDD	M	L1ME3	L1	LINE
-0.914951235	4.839160257	0.000132898	0.001916729	Charlie1b:hAT-Charlie:DNA	30.30696049	16.22587331	AL_RNA_TCDD_M	TCDD	M	Charlie1b	hAT-Charlie	DNA
-1.124481541	4.783462072	0.000137467	0.00192831	MER45C:hAT-Tip100:DNA	26.50589971	15.71655095	AL_RNA_TCDD_M	TCDD	M	MER45C	hAT-Tip100	DNA
-0.933192763	6.718166077	0.000135913	0.00192831	RLTR10C:ERVK:LTR	111.195983	60.07722719	AL_RNA_TCDD_M	TCDD	M	RLTR10C	ERVK	LTR
-0.911107023	9.401696811	0.000142695	0.001974586	RLTR22_Mur:ERVK:LTR	687.5921583	424.3835258	AL_RNA_TCDD_M	TCDD	M	RLTR22_Mur	ERVK	LTR
-0.823488038	7.057013927	0.000146562	0.002001054	MuRRS4-int:ERV1:LTR	141.9100483	82.91319205	AL_RNA_TCDD_M	TCDD	M	MuRRS4-int	ERV1	LTR
-0.868282305	6.266615615	0.000148758	0.002004323	MER77:ERVL:LTR	84.05713851	47.90354688	AL_RNA_TCDD_M	TCDD	M	MER77	ERVL	LTR
-0.83842018	10.49671889	0.00016138	0.002146147	MTA_Mm-int:ERVL-MaLR:LTR	1555.995096	901.8913891	AL_RNA_TCDD_M	TCDD	M	MTA_Mm-int	ERVL-MaLR	LTR
-0.845794162	8.49674955	0.000165497	0.00217268	ORR1A0:ERVL-MaLR:LTR	386.3817071	217.6202499	AL_RNA_TCDD_M	TCDD	M	ORR1A0	ERVL-MaLR	LTR
-0.942902434	7.019550626	0.000174188	0.002213864	IAP1-MM_I-int:ERVK:LTR	133.9539129	74.25979972	AL_RNA_TCDD_M	TCDD	M	IAP1-MM_I-int	ERVK	LTR
-0.834678872	9.598748127	0.000175764	0.002213864	L1_Mur3:L1:LINE	817.0763592	469.0517379	AL_RNA_TCDD_M	TCDD	M	L1_Mur3	L1	LINE
-0.89306558	8.439471807	0.000176401	0.002213864	L1Md_F:L1:LINE	353.7947646	202.730447	AL_RNA_TCDD_M	TCDD	M	L1Md_F	L1	LINE
-0.892335075	5.027698705	0.000179444	0.002213864	MTEb-int:ERVL-MaLR:LTR	32.99008459	19.4705879	AL_RNA_TCDD_M	TCDD	M	MTEb-int	ERVL-MaLR	LTR
-1.032053897	6.428886839	0.000177714	0.002213864	RLTR20B4_MM:ERVK:LTR	90.88680645	46.06144933	AL_RNA_TCDD_M	TCDD	M	RLTR20B4_MM	ERVK	LTR
-1.123491267	2.284040906	0.000183652	0.002238805	ERVB3_1-I_MM-int:ERVK:LTR	5.137319064	2.109157241	AL_RNA_TCDD_M	TCDD	M	ERVB3_1-I_MM-int	ERVK	LTR
-0.911813944	7.659299653	0.000186819	0.002250616	MER89:ERV1:LTR	204.0635148	104.4477115	AL_RNA_TCDD_M	TCDD	M	MER89	ERV1	LTR
-1.077413311	3.82322794	0.000191933	0.002285348	RLTR19C:ERVK:LTR	14.733232	7.06076487	AL_RNA_TCDD_M	TCDD	M	RLTR19C	ERVK	LTR
-0.881283778	4.656430574	0.000204985	0.002290858	5S:rRNA:rRNA	25.82535794	15.03252143	AL_RNA_TCDD_M	TCDD	M	5S	rRNA	rRNA
-0.778473666	6.028730715	0.000207203	0.002290858	ERVL-B4-int:ERVL:LTR	68.24688158	44.46612732	AL_RNA_TCDD_M	TCDD	M	ERVL-B4-int	ERVL	LTR
-0.808315345	8.327690137	0.000210294	0.002290858	L1MC1:L1:LINE	364.1184606	203.2844603	AL_RNA_TCDD_M	TCDD	M	L1MC1	L1	LINE
-0.788251615	10.16669995	0.000195544	0.002290858	Lx7:L1:LINE	1179.303317	739.6699348	AL_RNA_TCDD_M	TCDD	M	Lx7	L1	LINE
-0.847778194	6.54112293	0.000207887	0.002290858	MLTR18_MM:ERVK:LTR	98.99718414	55.9060484	AL_RNA_TCDD_M	TCDD	M	MLTR18_MM	ERVK	LTR
-0.84008403	7.997349535	0.000208477	0.002290858	ORR1B1-int:ERVL-MaLR:LTR	261.6084626	156.8195085	AL_RNA_TCDD_M	TCDD	M	ORR1B1-int	ERVL-MaLR	LTR
-1.065950721	2.684593527	0.000200885	0.002290858	RLTR13D1:ERVK:LTR	6.321954365	3.17444458	AL_RNA_TCDD_M	TCDD	M	RLTR13D1	ERVK	LTR
-0.915331417	6.019182868	0.000207847	0.002290858	RLTR34C_MM:ERVK:LTR	72.39101855	38.84558665	AL_RNA_TCDD_M	TCDD	M	RLTR34C_MM	ERVK	LTR
-0.895799019	6.845539771	0.000221206	0.002350123	L1MB4:L1:LINE	124.7718971	67.83264593	AL_RNA_TCDD_M	TCDD	M	L1MB4	L1	LINE
-1.288237205	2.548598024	0.000222619	0.002350123	L1MEj:L1:LINE	5.202027291	2.603882072	AL_RNA_TCDD_M	TCDD	M	L1MEj	L1	LINE
-1.047818449	3.953019003	0.000218174	0.002350123	MER102a:hAT-Charlie:DNA	15.77721181	8.110901545	AL_RNA_TCDD_M	TCDD	M	MER102a	hAT-Charlie	DNA
-1.06544713	3.25452167	0.000233373	0.002438515	RLTR20A2:ERVK:LTR	10.08291037	4.738344672	AL_RNA_TCDD_M	TCDD	M	RLTR20A2	ERVK	LTR
-0.775300807	9.347628157	0.000239337	0.002475569	L2c:L2:LINE	704.8284517	425.7475041	AL_RNA_TCDD_M	TCDD	M	L2c	L2	LINE
-0.773381336	8.286861455	0.000245821	0.002517202	RMER6C:ERVK:LTR	330.093546	204.4647869	AL_RNA_TCDD_M	TCDD	M	RMER6C	ERVK	LTR
-0.929411086	4.909444613	0.000249318	0.002527739	RLTR9A3:ERVK:LTR	31.25352688	17.56368944	AL_RNA_TCDD_M	TCDD	M	RLTR9A3	ERVK	LTR
-1.381126171	1.132920886	0.00026244	0.002634696	IAPEY3C_LTR:ERVK:LTR	1.876671413	0.803587543	AL_RNA_TCDD_M	TCDD	M	IAPEY3C_LTR	ERVK	LTR
-0.832700651	5.832481467	0.000272836	0.002635696	IAPEY4_I-int:ERVK:LTR	60.59637259	36.30294802	AL_RNA_TCDD_M	TCDD	M	IAPEY4_I-int	ERVK	LTR
-0.863845241	9.333176317	0.00027245	0.002635696	MLT1A0:ERVL-MaLR:LTR	692.0992729	393.6844907	AL_RNA_TCDD_M	TCDD	M	MLT1A0	ERVL-MaLR	LTR
-0.810454739	9.024843772	0.000268912	0.002635696	ORR1G:ERVL-MaLR:LTR	580.6214541	330.0137016	AL_RNA_TCDD_M	TCDD	M	ORR1G	ERVL-MaLR	LTR
-0.814326779	5.945668765	0.000268158	0.002635696	RMER6B:ERVK:LTR	65.95894544	36.60053009	AL_RNA_TCDD_M	TCDD	M	RMER6B	ERVK	LTR
-0.803236849	9.539318383	0.000280657	0.002685912	L1MB7:L1:LINE	814.7083515	473.2857967	AL_RNA_TCDD_M	TCDD	M	L1MB7	L1	LINE
-0.914880939	3.445868947	0.000286971	0.002699964	BGLII_Mur:ERVK:LTR	12.24148944	5.960784322	AL_RNA_TCDD_M	TCDD	M	BGLII_Mur	ERVK	LTR
-1.577228184	4.279886798	0.000290035	0.002699964	MER81:hAT-Blackjack:DNA	20.47443844	7.11445037	AL_RNA_TCDD_M	TCDD	M	MER81	hAT-Blackjack	DNA
-0.757048814	7.710256735	0.000289415	0.002699964	RLTR28:ERVL:LTR	232.1017742	132.4580547	AL_RNA_TCDD_M	TCDD	M	RLTR28	ERVL	LTR
-0.836899688	3.561262658	0.000304142	0.00280578	RLTR26B_MM:ERVK:LTR	11.76382971	6.667360094	AL_RNA_TCDD_M	TCDD	M	RLTR26B_MM	ERVK	LTR
-0.875293106	9.118787031	0.000309869	0.002808015	RLTR6-int:ERV1:LTR	623.7253856	339.1591199	AL_RNA_TCDD_M	TCDD	M	RLTR6-int	ERV1	LTR
-1.000398599	5.101530421	0.000307952	0.002808015	UCON29:PiggyBac?:DNA	34.89619903	15.10062367	AL_RNA_TCDD_M	TCDD	M	UCON29	PiggyBac?	DNA
-0.81853401	7.37845039	0.000313874	0.002819361	RLTR45:ERVK:LTR	181.6849925	106.0450533	AL_RNA_TCDD_M	TCDD	M	RLTR45	ERVK	LTR
-0.755432081	8.70802809	0.000323712	0.002882443	RLTR13D3A1:ERVK:LTR	463.7530805	272.4030984	AL_RNA_TCDD_M	TCDD	M	RLTR13D3A1	ERVK	LTR
-0.765119832	4.924158435	0.000326829	0.002885111	MER96B:hAT-Tip100:DNA	32.10830419	18.9828766	AL_RNA_TCDD_M	TCDD	M	MER96B	hAT-Tip100	DNA
-0.742227464	9.441275284	0.00033372	0.002920332	MTB-int:ERVL-MaLR:LTR	675.690175	451.4851132	AL_RNA_TCDD_M	TCDD	M	MTB-int	ERVL-MaLR	LTR
-1.279661585	2.261590619	0.000336523	0.002920332	Tigger17b:TcMar-Tigger:DNA	4.653413568	2.194332354	AL_RNA_TCDD_M	TCDD	M	Tigger17b	TcMar-Tigger	DNA
-0.799721416	7.117383094	0.000345026	0.002927817	Lx10:L1:LINE	148.9580382	87.38232419	AL_RNA_TCDD_M	TCDD	M	Lx10	L1	LINE
-0.888364989	6.86721148	0.000341544	0.002927817	MER34B-int:ERV1:LTR	124.0469706	67.67225954	AL_RNA_TCDD_M	TCDD	M	MER34B-int	ERV1	LTR
-0.74793036	10.10400198	0.000345963	0.002927817	MT2B:ERVL:LTR	1150.265159	739.9286033	AL_RNA_TCDD_M	TCDD	M	MT2B	ERVL	LTR
-0.791209461	11.71017002	0.000376238	0.003157935	L1_Mus1:L1:LINE	3603.686995	2128.868446	AL_RNA_TCDD_M	TCDD	M	L1_Mus1	L1	LINE
-0.764572724	4.78704892	0.000392035	0.00326377	Charlie12:hAT-Charlie:DNA	27.64398513	15.9556955	AL_RNA_TCDD_M	TCDD	M	Charlie12	hAT-Charlie	DNA
-0.832339901	5.863599236	0.000407279	0.00335793	4.5SRNA:scRNA:scRNA	61.5477641	34.75993884	AL_RNA_TCDD_M	TCDD	M	4.5SRNA	scRNA	scRNA
-0.732104206	9.483018903	0.000409904	0.00335793	L2:L2:LINE	764.5379939	480.3640704	AL_RNA_TCDD_M	TCDD	M	L2	L2	LINE
-0.851477192	5.226760449	0.000417679	0.003394467	IAPLTR3-int:ERVK:LTR	38.02361378	22.99065883	AL_RNA_TCDD_M	TCDD	M	IAPLTR3-int	ERVK	LTR
-0.850848027	5.579254853	0.000424378	0.003421755	RMER2:ERV1:LTR	50.05929078	29.79817662	AL_RNA_TCDD_M	TCDD	M	RMER2	ERV1	LTR
-0.809933701	7.499605528	0.000451452	0.003567623	L1MC:L1:LINE	197.1850527	120.0294524	AL_RNA_TCDD_M	TCDD	M	L1MC	L1	LINE
-1.182365362	2.757611419	0.000459889	0.003567623	LTR103b_Mam:ERV1?:LTR	6.5801264	2.952192455	AL_RNA_TCDD_M	TCDD	M	LTR103b_Mam	ERV1?	LTR
-0.796926441	7.531594443	0.000454659	0.003567623	Lx2B2:L1:LINE	202.1880015	119.3762559	AL_RNA_TCDD_M	TCDD	M	Lx2B2	L1	LINE
-0.971978945	3.401917979	0.000455392	0.003567623	RLTR41A2:ERV1:LTR	11.3368865	5.449838476	AL_RNA_TCDD_M	TCDD	M	RLTR41A2	ERV1	LTR
-0.759692605	6.111274847	0.000458963	0.003567623	RMER13A2:ERVK:LTR	73.95162273	44.51989792	AL_RNA_TCDD_M	TCDD	M	RMER13A2	ERVK	LTR
