subfamily	sex	group	Freq	Fraction	Ratio
ERV3-16A3_LTR	M	ZB_As	1	0.001897533	24.23178559
ERVL-B4-int	M	ZB_As	2	0.003795066	10.16336679
ERVL-E-int	M	ZB_As	1	0.001897533	6.74866552
ERVL-int	M	ZB_As	2	0.003795066	19.33352639
ETnERV-int	M	ZB_As	1	0.001897533	7.731340585
ETnERV2-int	M	ZB_As	1	0.001897533	3.610536053
ETnERV3-int	M	ZB_As	1	0.001897533	12.15668705
HAL1	M	ZB_As	2	0.003795066	3.988440821
HAL1b	M	ZB_As	1	0.001897533	9.426987084
IAP1-MM_LTR	M	ZB_As	1	0.001897533	16.60016576
IAPLTR1_Mm	M	ZB_As	2	0.003795066	9.396320242
IAPLTR2_Mm	M	ZB_As	1	0.001897533	5.000742456
IAPLTR3-int	M	ZB_As	2	0.003795066	7.793925641
ID_B1	M	ZB_As	17	0.032258065	1.04982576
ID2	M	ZB_As	2	0.003795066	2.439551387
ID4_	M	ZB_As	1	0.001897533	0.26248899
L1_Mur2	M	ZB_As	1	0.001897533	0.335286814
L1_Mur3	M	ZB_As	1	0.001897533	0.257261467
L1_Mus3	M	ZB_As	4	0.007590133	0.594938999
L1_Mus4	M	ZB_As	1	0.001897533	0.607272063
L1_Rod	M	ZB_As	2	0.003795066	1.259672413
L1M2	M	ZB_As	3	0.0056926	1.144324986
L1M4	M	ZB_As	5	0.009487666	2.531932716
L1MA4	M	ZB_As	1	0.001897533	0.946777515
L1MA5	M	ZB_As	1	0.001897533	1.423993711
L1MA8	M	ZB_As	1	0.001897533	1.820285381
L1MB2	M	ZB_As	3	0.0056926	7.233127318
L1MB4	M	ZB_As	1	0.001897533	2.594707907
L1MB5	M	ZB_As	2	0.003795066	3.730856164
L1MB7	M	ZB_As	2	0.003795066	2.023559509
L1MB8	M	ZB_As	3	0.0056926	3.511625275
L1MC	M	ZB_As	3	0.0056926	3.892761243
L1MC1	M	ZB_As	1	0.001897533	1.262204528
L1MC4	M	ZB_As	3	0.0056926	3.781325941
L1MC5a	M	ZB_As	2	0.003795066	5.449865741
L1MCa	M	ZB_As	1	0.001897533	1.98763339
L1Md_F2	M	ZB_As	3	0.0056926	0.333311018
L1Md_F3	M	ZB_As	1	0.001897533	0.44637894
L1MD3	M	ZB_As	2	0.003795066	5.685883548
L1ME3B	M	ZB_As	1	0.001897533	9.628096142
L1MEd	M	ZB_As	1	0.001897533	2.187540777
L1MEf	M	ZB_As	2	0.003795066	4.53300195
L1VL2	M	ZB_As	3	0.0056926	4.606254799
L1VL4	M	ZB_As	2	0.003795066	2.366788629
L2	M	ZB_As	8	0.015180266	3.168526593
L2a	M	ZB_As	8	0.015180266	2.303831579
L2b	M	ZB_As	5	0.009487666	2.542989191
L2c	M	ZB_As	3	0.0056926	1.704422999
L3	M	ZB_As	6	0.011385199	4.311087825
L3b	M	ZB_As	1	0.001897533	3.040451413
L4_A_Mam	M	ZB_As	1	0.001897533	11.16085333
LTR10_RN	M	ZB_As	1	0.001897533	12.62425193
LTR101_Mam	M	ZB_As	1	0.001897533	45.13170066
LTR104_Mam	M	ZB_As	1	0.001897533	27.98865157
LTR16A	M	ZB_As	1	0.001897533	4.77584134
LTR16A1	M	ZB_As	1	0.001897533	10.79382976
LTR16A2	M	ZB_As	1	0.001897533	16.9907579
LTR16B	M	ZB_As	1	0.001897533	27.2493287
LTR16C	M	ZB_As	1	0.001897533	5.251688805
LTR48	M	ZB_As	1	0.001897533	11.07526397
LTR50	M	ZB_As	1	0.001897533	12.64636096
LTR53	M	ZB_As	1	0.001897533	30.99172578
LTR78	M	ZB_As	1	0.001897533	12.15668705
LTR79	M	ZB_As	1	0.001897533	18.09792508
LTR88c	M	ZB_As	2	0.003795066	122.3910526
Lx	M	ZB_As	1	0.001897533	0.286414093
Lx2	M	ZB_As	1	0.001897533	0.380978796
Lx3C	M	ZB_As	1	0.001897533	1.087674666
Lx4B	M	ZB_As	1	0.001897533	1.242869554
Lx5	M	ZB_As	2	0.003795066	0.860163443
Lx5b	M	ZB_As	1	0.001897533	0.876769318
Lx5c	M	ZB_As	3	0.0056926	1.285803438
Lx6	M	ZB_As	1	0.001897533	0.389969871
Lx7	M	ZB_As	7	0.013282732	1.229776531
Lx8	M	ZB_As	11	0.020872865	1.572844505
Lx8b	M	ZB_As	1	0.001897533	0.293277236
Lx9	M	ZB_As	2	0.003795066	0.289851568
MamRep605	M	ZB_As	1	0.001897533	11.3717671
MER20	M	ZB_As	2	0.003795066	2.341842746
MER20B	M	ZB_As	1	0.001897533	8.367406844
MER21C	M	ZB_As	2	0.003795066	6.190374716
MER33	M	ZB_As	1	0.001897533	2.590983892
MER54A	M	ZB_As	1	0.001897533	25.60663867
MER57C2	M	ZB_As	1	0.001897533	17.03083044
MER58A	M	ZB_As	2	0.003795066	3.803567083
MERVL_2A-int	M	ZB_As	1	0.001897533	1.74211631
MIR	M	ZB_As	4	0.007590133	0.71687403
MIR3	M	ZB_As	4	0.007590133	1.728252763
MIRb	M	ZB_As	10	0.018975332	1.657920355
MIRc	M	ZB_As	2	0.003795066	0.600579873
MLT1A0	M	ZB_As	4	0.007590133	2.715199138
MLT1A0-int	M	ZB_As	1	0.001897533	35.05374809
MLT1A1	M	ZB_As	2	0.003795066	1.564187611
MLT1A1-int	M	ZB_As	1	0.001897533	55.54670851
MLT1C	M	ZB_As	4	0.007590133	3.660409127
MLT1D	M	ZB_As	1	0.001897533	0.843878942
MLT1E2	M	ZB_As	2	0.003795066	7.747931444
MLT1F	M	ZB_As	1	0.001897533	4.479573267
MLT1F-int	M	ZB_As	1	0.001897533	16.79319094
MLT1F1	M	ZB_As	3	0.0056926	13.08955669
MLT1F2	M	ZB_As	1	0.001897533	3.055891708
MLT1G3	M	ZB_As	3	0.0056926	19.64026865
MLT1H	M	ZB_As	1	0.001897533	3.063670813
MLT1H1	M	ZB_As	1	0.001897533	7.107354435
MLT1I	M	ZB_As	1	0.001897533	3.971986857
MLT1J	M	ZB_As	3	0.0056926	7.123714672
MLT1J2	M	ZB_As	1	0.001897533	6.284658056
MLT1L	M	ZB_As	2	0.003795066	9.163797089
MLT2B2	M	ZB_As	1	0.001897533	5.24025552
MLT2B4	M	ZB_As	2	0.003795066	7.561332048
MLT2D	M	ZB_As	1	0.001897533	4.451955676
MLT2F	M	ZB_As	1	0.001897533	11.93565637
MLTR11A	M	ZB_As	1	0.001897533	3.318507402
MLTR11B	M	ZB_As	1	0.001897533	2.355209428
MLTR14	M	ZB_As	1	0.001897533	1.015336348
MLTR18C_MM	M	ZB_As	1	0.001897533	15.04390022
MLTR25A	M	ZB_As	2	0.003795066	6.381857805
MMERVK9C_I-int	M	ZB_As	1	0.001897533	3.774737118
MMVL30-int	M	ZB_As	6	0.011385199	43.50043438
MT2A	M	ZB_As	1	0.001897533	0.691673573
MT2B	M	ZB_As	1	0.001897533	0.487317594
MTB	M	ZB_As	2	0.003795066	2.161027115
MTC	M	ZB_As	2	0.003795066	0.507168992
MTC-int	M	ZB_As	2	0.003795066	3.981842904
MTD	M	ZB_As	15	0.028462998	2.033684715
MTE-int	M	ZB_As	1	0.001897533	1.412020357
MTE2a	M	ZB_As	5	0.009487666	2.307789104
MTE2b	M	ZB_As	2	0.003795066	0.972796997
MTE2b-int	M	ZB_As	1	0.001897533	9.47647258
MTEa	M	ZB_As	1	0.001897533	0.348574633
MTEb	M	ZB_As	1	0.001897533	0.645026539
MurERV4-int	M	ZB_As	1	0.001897533	4.336980244
MuRRS4-int	M	ZB_As	1	0.001897533	2.543526631
MYSERV6-int	M	ZB_As	1	0.001897533	2.106497114
ORR1A2	M	ZB_As	2	0.003795066	0.93774068
ORR1B1	M	ZB_As	1	0.001897533	0.403998663
ORR1C1	M	ZB_As	1	0.001897533	0.94061119
ORR1D1	M	ZB_As	2	0.003795066	0.648152958
ORR1D2	M	ZB_As	3	0.0056926	1.393312086
ORR1E	M	ZB_As	9	0.017077799	2.776504847
ORR1E-int	M	ZB_As	1	0.001897533	4.859402494
ORR1F	M	ZB_As	6	0.011385199	1.832216883
PB1	M	ZB_As	2	0.003795066	1.188360422
PB1D10	M	ZB_As	5	0.009487666	0.530056969
PB1D11	M	ZB_As	2	0.003795066	0.736956892
PB1D7	M	ZB_As	1	0.001897533	0.281764949
PB1D9	M	ZB_As	2	0.003795066	0.470673452
RCHARR1	M	ZB_As	2	0.003795066	2.038123654
RLTR1	M	ZB_As	1	0.001897533	111.093417
RLTR11D	M	ZB_As	1	0.001897533	13.20122871
RLTR12B	M	ZB_As	1	0.001897533	7.747931444
RLTR12BD_Mm	M	ZB_As	1	0.001897533	7.723071771
RLTR13D3	M	ZB_As	2	0.003795066	38.82296831
RLTR14_RN	M	ZB_As	1	0.001897533	6.037685708
RLTR16B_MM	M	ZB_As	1	0.001897533	11.07526397
RLTR1D	M	ZB_As	1	0.001897533	22.15052793
RLTR20B3	M	ZB_As	1	0.001897533	7.051828229
RLTR20C	M	ZB_As	1	0.001897533	26.9442989
RLTR24	M	ZB_As	1	0.001897533	5.615141607
RLTR24B_MM	M	ZB_As	1	0.001897533	6.780349396
RLTR25A	M	ZB_As	2	0.003795066	7.677907609
RLTR26B_MM	M	ZB_As	1	0.001897533	13.62466435
RLTR26C_MM	M	ZB_As	1	0.001897533	15.20225707
RLTR28B	M	ZB_As	1	0.001897533	16.19074463
RLTR30	M	ZB_As	1	0.001897533	17.31671968
RLTR30D2_MM	M	ZB_As	1	0.001897533	9.19881797
RLTR30E_MM	M	ZB_As	2	0.003795066	43.76407337
RLTR33	M	ZB_As	1	0.001897533	5.1875518
RLTR4_MM-int	M	ZB_As	1	0.001897533	16.56209199
RLTR41	M	ZB_As	1	0.001897533	6.262855253
RLTR42-int	M	ZB_As	1	0.001897533	2.808662818
RLTR48A	M	ZB_As	2	0.003795066	21.84893224
RLTR51B_Mm	M	ZB_As	1	0.001897533	10.42001747
RLTR53_Mm	M	ZB_As	1	0.001897533	14.24274577
RLTR6_Mm	M	ZB_As	1	0.001897533	29.11722623
RLTR6B_Mm	M	ZB_As	1	0.001897533	10.77771956
RMER10B	M	ZB_As	1	0.001897533	2.312963519
RMER12	M	ZB_As	3	0.0056926	6.145593282
RMER13A	M	ZB_As	2	0.003795066	13.87333738
RMER13A2	M	ZB_As	1	0.001897533	4.664775262
RMER13B	M	ZB_As	1	0.001897533	3.288284201
RMER15	M	ZB_As	5	0.009487666	1.936048074
RMER15-int	M	ZB_As	1	0.001897533	2.232860886
RMER16_Mm	M	ZB_As	2	0.003795066	31.67136889
RMER16-int	M	ZB_As	1	0.001897533	2.570691387
RMER16A3	M	ZB_As	1	0.001897533	9.464052564
RMER17A-int	M	ZB_As	1	0.001897533	16.71544469
RMER17A2	M	ZB_As	1	0.001897533	2.649934718
RMER17B	M	ZB_As	1	0.001897533	2.38792067
RMER17B2	M	ZB_As	1	0.001897533	7.781327701
RMER17C2	M	ZB_As	1	0.001897533	2.047950115
RMER19B	M	ZB_As	8	0.015180266	9.743392958
RMER19B2	M	ZB_As	1	0.001897533	3.040451413
RMER19C	M	ZB_As	4	0.007590133	10.28276555
RMER21A	M	ZB_As	1	0.001897533	9.9738565
RMER5	M	ZB_As	1	0.001897533	0.941715194
RMER6A	M	ZB_As	4	0.007590133	6.849487414
RMER6B	M	ZB_As	3	0.0056926	15.03346032
RMER6BA	M	ZB_As	1	0.001897533	7.051828229
RSINE1	M	ZB_As	22	0.041745731	1.314421293
Tigger1	M	ZB_As	1	0.001897533	6.679992698
Tigger17a	M	ZB_As	5	0.009487666	38.82296831
Tigger19a	M	ZB_As	1	0.001897533	9.094549252
Tigger5b	M	ZB_As	1	0.001897533	2.908204634
Tigger6a	M	ZB_As	1	0.001897533	19.35944264
Tigger7	M	ZB_As	3	0.0056926	4.142898512
